"","dockerfile_loc","from","label","env","run","volume","copy","entrypoint","cmd","workdir","user","expose","maintainer","arg","stopsignal","add","shell","total_instructions","from_cmds","label_cmds","env_cmds","run_cmds","volume_cmds","copy_cmds","entrypoint_cmds","cmd_cmds","workdir_cmds","user_cmds","expose_cmds","maintainer_cmds","arg_cmds","stopsignal_cmds","add_cmds","shell_cmds","total_cmds","cpp","java","ansic","pascal","javascript","python","cs","ruby","php","earlang","perl","sh","xml","yacc","ml","lisp","lex","asm","f90","awk","obj","tcl","sed","total_loc","apt.get","cURL","wget","yum","gitclone","npm","resource1","resource2","resource3","resource4","tot_kbs","tot_cmd_network","bitrate","average_time"
"wget",0.50684219090019,-0.0772568485737992,0.356675975192137,0.388413241168461,0.303123344525967,0.207025717294768,0.108110717093398,0.143993347005368,0.176669153673142,-0.0137721729644593,0.0994577380899795,0.274731456846618,0.225082525059967,0.0737331113321065,-0.0416489945750513,-0.0416489945750513,0.014930640309885,0.396788169294219,0.0305224961366729,0.0963918526920991,0.0540248185084303,0.128990503314017,-0.0776696858114597,0.0572417859513903,0.00326748186567096,-0.140692710679115,-0.104311458193775,0.0285596209018017,0.238976249942191,-0.00630350239668089,-0.0627329579779119,-0.104921080469813,0.014930640309885,NA,0.128769008612877,-0.146809035333142,0.235137690294941,0.0574472373469741,-0.11761968467995,-0.142164302507303,-0.00907234389773607,-0.0976045690266966,-0.0544080280174697,-0.0958332753362402,-0.074198313360351,-0.0923323094325842,0.045415957321473,0.0107592810973257,0.136663512310295,-0.0139610141744802,-0.0899724069569885,-0.0734089815236011,-0.12574491300048,0.014930640309885,0.273257136869134,0.191657475615564,0.0147558383628432,-0.0258553816593611,-0.105908949397779,0.133212723050278,-0.394882028989344,1,-0.0734089815236011,-0.0823728091985311,-0.0734089815236011,-0.00116312174172142,-0.0683884082882884,0.366824930606979,0.368091046930412,0.199835263562447,0.384907665945022,NA,0.247554150852155
"yum",-0.159696199328111,-0.0251048222626717,-0.0636738375794442,0.0195334185241383,0.332863603194665,0.162529873076564,-0.00551684780135414,0.121218305346265,0.0511766315719159,-0.0907768639729086,-0.0435855027346504,0.115812759258786,-0.0363136519601281,-0.0413926717804987,-0.020348923188912,-0.020348923188912,-0.0142857142857143,0.129306734436601,-0.0292040830162285,-0.0545639462887837,-0.133564917020383,-0.149553908205511,-0.071440707792847,-0.0228953373837807,-0.0919145030018058,-0.0336000330831258,-0.0907768639729086,-0.0539033302056925,-0.0909678633701463,-0.0328975847479884,-0.0385120084620248,-0.0292040830162285,-0.0142857142857143,NA,-0.17627043469309,-0.0290386657641718,-0.0242704119557514,-0.0366631005412223,-0.022889313743896,-0.0281234543273439,-0.0338638445458634,-0.0189942832219703,-0.0169753645698083,-0.0195616880165529,-0.014439321771643,-0.028291224348533,-0.0363891715024364,-0.0314912016333281,-0.024177510086513,-0.0193563394656138,-0.0175196498992723,-0.0142857142857143,-0.027060941801789,-0.0142857142857143,-0.0178975823928002,-0.0143252789636817,-0.0143202688941411,-0.0199457694907881,-0.0421927992314695,-0.0895943480548299,-0.0768457990510503,-0.0734089815236011,1,-0.0193580043921658,-0.0142857142857143,-0.0626026679456469,-0.0282875350096406,-0.028334210539831,-0.0143284977104667,-0.07291752814504,-0.00832516133512341,NA,-0.0826499335656416
"gitclone",0.0145482630056974,-0.0340185481737738,0.144019395216538,-0.0871148742111479,-0.0702799236847804,-0.105530602811824,-0.121212511105409,-0.159695388719293,0.00540369522952035,-0.0425143289877726,-0.0590609847360481,-0.136284158277499,-0.0492071883897818,-0.0560895665491259,-0.0275740181126762,-0.0275740181126762,-0.0193580043921658,-0.13172070324605,0.462159537265563,-0.073937437833852,0.364772224504581,-0.0590685597853863,0.0047687915008047,0.13556951861787,0.00435742372117394,-0.0455300711600045,0.118473263445926,-0.073042263201191,0.0802668452414848,0.0458518744831108,0.29115407671507,-0.0395732937108127,-0.0193580043921658,NA,0.0103911952603225,-0.0379235696635748,-0.0328878718867376,-0.0476093584859107,-0.03101640051916,-0.0381089766674117,-0.0455004191094506,-0.0257383992625859,-0.0230026427330676,-0.0265072669779825,-0.0195661517992752,-0.0354896488494638,-0.0536495330718693,-0.042672477367278,-0.0327619842512446,0.163814015027888,-0.0237401821789524,-0.0193580043921658,-0.0366692081178621,-0.0193580043921658,-0.0242523034998283,-0.0194116169168566,-0.0194048279704844,-0.0270277205385462,-0.0555476503960158,0.192727195495892,-0.10413069208848,-0.0823728091985311,-0.0193580043921658,1,-0.0193580043921658,-0.0749320913619484,-0.0327776182405666,-0.0382541064819909,-0.0165270331391273,-0.0892137075963831,0.270374392027424,NA,0.105829123028319
"npm",-0.0942821792187114,-0.0251048222626717,-0.0636738375794442,-0.0338078397533163,0.00309640561111316,-0.0778788975158534,-0.00551684780135414,0.121218305346265,0.0511766315719159,0.117131437384398,-0.0435855027346504,0.115812759258786,-0.0363136519601281,-0.0413926717804987,-0.020348923188912,-0.020348923188912,-0.0142857142857143,-0.00771980504099113,-0.0292040830162285,-0.0545639462887837,0.165452036849573,-0.139597670528444,-0.071440707792847,-0.0228953373837807,0.307632214128493,-0.0336000330831258,0.117131437384398,-0.0539033302056925,0.0592348877759092,-0.0328975847479884,-0.0385120084620248,-0.0292040830162285,-0.0142857142857143,NA,-0.110721309333968,0.541103152554248,-0.0242704119557514,0.324768862082397,-0.022889313743896,0.563274685338189,0.44642076050498,0.000541425830158967,-0.0169753645698083,-0.0195616880165529,-0.014439321771643,0.551817234847242,0.04678451943844,-0.0275699579647887,-0.024177510086513,-0.0193563394656138,0.0368850990449841,-0.0142857142857143,0.565740727841435,-0.0142857142857143,-0.0178975823928002,-0.0143252789636817,-0.0143202688941411,0.0487993583658117,0.565284522267365,-0.0895943480548299,-0.0768457990510503,-0.0734089815236011,-0.0142857142857143,-0.0193580043921658,1,0.00139358707470849,-0.0282875350096406,-0.028334210539831,-0.0143284977104667,-0.0179133109409469,-0.0992615389957022,NA,-0.0935801478811779
"resource1",0.0161535143297159,0.276253598063663,-0.0790038985093613,0.218328343755412,-0.033505065778279,-0.0543124641927496,0.0871285488025197,0.0996819550760566,0.135135238961898,0.267120359180917,-0.0461588086067672,0.0644005619473287,-0.103412087691,0.00585599849066286,-0.0885281136727416,-0.0834202411091189,-0.016940919441743,0.11995338177619,-0.0851283324782712,0.219656434029744,0.230548192602618,0.0748825519936667,0.20050819947508,0.11548704198429,-0.0984015737024333,0.0101479265221036,0.116024784940335,0.0639643452094008,0.204667339000912,0.105346394789716,-0.0767938569571709,-0.126124247569852,-0.0447740257197296,NA,0.123715792823713,-0.0417817732962541,-0.0693466985934244,-0.100406721569961,-0.0259771980471129,0.0151758079511686,-0.0498280478447737,0.0283667884615921,-0.0161311752755228,-0.0631126408102171,-0.0611170709043187,-0.0431708264062033,-0.126050907577713,0.118512656350615,-0.0456497014094817,0.0139849215208478,-0.0653595716815725,-0.0279858028853885,-0.0363454045652998,-0.016940919441743,-0.0445631355049965,-0.0625301757840504,-0.0425873130066737,-0.0718830161920251,-0.0594536657856519,-0.145933808447515,0.202385201521295,-0.00116312174172142,-0.0626026679456469,-0.0749320913619484,0.00139358707470849,1,0.237957507368334,-0.117038999895791,-0.054678363498947,0.832239088072291,-0.030709029501256,NA,0.22282108605265
"resource2",0.232642703139664,-0.049710747706629,0.0656952499672476,0.118341532245578,0.267877022210413,0.302507511490134,0.250777703474152,0.055449170822241,0.100981539646159,0.25372962100132,0.120857720447492,0.139479341993404,-0.0310933105258709,-0.0603362071467244,-0.0227030400047028,-0.0402934613980384,-0.0282875350096406,0.251495016852524,-0.0516890871443328,0.106300759827771,0.245069912318051,-0.0492071560968462,-0.123339517700211,-0.140269896109636,-0.00762266969917721,-0.0659652882717004,-0.171624168576874,0.0252687134350709,-0.102232949291787,-0.0616509753356952,-0.0575306543220668,-0.0452052189596961,-0.0282875350096406,NA,-0.0374643765298742,0.305789941479996,0.0229215590302366,0.163528340192727,-0.0451485770297778,0.321414905767089,0.256917164755157,-0.0251677198822255,-0.0333121193586452,-0.0370504307968044,-0.0238687887651972,0.313511170099518,-0.0192473351522556,-0.0228332908573573,-0.0474030919670668,-0.0320125245823989,0.00467156780779341,-0.0282875350096406,0.324100663266624,-0.0282875350096406,-0.0348261839990784,-0.0227928264447694,-0.0283559575383337,0.00903985682761341,0.313501582293566,0.204068764008948,0.559410953663452,-0.0683884082882884,-0.0282875350096406,-0.0327776182405666,-0.0282875350096406,0.237957507368334,1,-0.0135409709165093,0.0587380414144907,0.348561710898111,0.365472207518347,NA,0.232767155097814
"resource3",0.260940454227521,-0.0497927723688904,0.418746448579986,0.263033957858352,0.192455191150532,0.156296304010688,0.141963165964946,-0.0188841870982277,0.0110863110290891,0.0394950266853435,0.18993743533064,0.147549825884083,0.113494140726044,0.392013629983429,-0.0403599471725437,-0.0403599471725437,-0.028334210539831,0.379283786623622,-0.0578490600606113,-0.0660015906514872,0.167259419223918,0.145420459877897,-0.0937830793073597,-0.0706006087646643,-0.0726552064955351,-0.131370147381332,-0.180016608488696,-0.0194688096350142,-0.0980150019595451,-0.0652488964751007,0.166401214093957,-0.0579232245763164,-0.028334210539831,NA,0.136411104740945,-0.0466397468108985,0.284714430422363,0.0590411577723552,-0.020836641089198,-0.0555579662271042,-0.044877814159734,-0.0376731613905141,-0.0336166947477588,-0.0387950649784247,0.633552419724846,-0.0546696561111853,0.217252545821093,0.616874200584167,-0.0479535462784104,-0.0383912618389399,0.625372742267936,-0.028334210539831,-0.0497799317115331,-0.028334210539831,-0.0354979707370102,-0.0284126829139139,-0.028402745968351,0.606650415687375,0.121812276125024,0.152276871512734,0.137241547072,0.366824930606979,-0.028334210539831,-0.0382541064819909,-0.028334210539831,-0.117038999895791,-0.0135409709165093,1,0.37111963336965,0.429027522516699,0.347866336592244,NA,0.419467829312221
"resource4",0.20483546750336,-0.0251800071818655,0.17478713615496,0.339338423295285,0.277763484378411,0.162309169128402,0.190036772577557,-0.118200678320585,0.0513298973815316,0.116867457734647,-0.0437160343300084,0.115522834311203,0.393305434490095,0.0284593428328013,-0.0204098649525952,-0.0204098649525952,-0.0143284977104667,0.324762912700189,-0.0277661213035545,-0.0547264390753611,0.0384192523200434,-0.0948980365996036,-0.0716521758790774,-0.118023741118747,-0.0917921771558746,-0.125458074996568,-0.0904369109310901,-0.0540647620407156,-0.0907918903741805,-0.0329961077419005,-0.0377574620067729,-0.0292915445644016,-0.0143284977104667,NA,-0.115302917794217,-0.0291212977284603,0.801632019384126,-0.0367724466405121,-0.0229578635701497,-0.0282076795657833,-0.0339652236900696,-0.019051168056057,-0.0170262030660985,-0.0196202721370629,-0.0144825652261975,-0.0283672972837034,-0.0248880561427518,0.354665690876395,-0.0242499178543571,-0.0194143086001244,-0.0175721184428931,-0.0143284977104667,-0.0271419849855004,-0.0143284977104667,-0.0179511827836689,-0.0143681808783037,-0.0143631558044077,-0.0200055038737578,0.0424417725248015,0.0409232306642903,-0.077075939903337,0.368091046930412,-0.0143284977104667,-0.0165270331391273,-0.0143284977104667,-0.054678363498947,0.0587380414144907,0.37111963336965,1,0.219968115227533,0.174470679471425,NA,0.591869274254427
"tot_kbs",0.196504075657211,0.203852902441451,0.166879780319647,0.363611404718207,0.12807644180339,0.0896858502631903,0.19880562893111,0.0781040478875054,0.145913939712285,0.296969432827782,0.0710738072030352,0.16023217525084,-0.00746845176808864,0.197042928383784,-0.100742249522311,-0.0989212646114087,-0.0336716577135821,0.357261152864416,-0.111193620036745,0.168412438469268,0.31587900474601,0.120291914921894,0.0998909724143183,0.0373494046855688,-0.126998404442027,-0.077244239501766,-0.0292670826364552,0.0388213874198027,0.103703405535178,0.047044495213221,0.00780163922099075,-0.145627598150905,-0.0575939672720404,NA,0.157593681906512,-0.0161683245426847,0.14471990149007,-0.034385705222962,-0.0405264880904905,0.0306107444781122,-0.0295883350622016,0.000788337614005395,-0.0365035167945239,-0.0801661702078213,0.263037627841757,-0.020258348886347,-0.00213210195029418,0.435671794794574,-0.0715107510673768,-0.0129521151333183,0.259285025346997,-0.0431646376970973,-0.0103123964743814,-0.0336716577135821,-0.0621550020890761,-0.0720941728298064,-0.0557607332945692,0.244751976879341,0.0601483639025509,-0.0143601063190173,0.321259515271144,0.199835263562447,-0.07291752814504,-0.0892137075963831,-0.0179133109409469,0.832239088072291,0.348561710898111,0.429027522516699,0.219968115227533,1,0.216806298342931,NA,0.48088515619819
"tot_cmd_network",0.548145951289623,-0.121167393284911,0.357545838520274,0.341364893494822,0.506881253977778,0.342586988329957,0.18993262437602,0.156376975481569,0.192707372370407,-0.0156209624742719,0.168811935173324,0.174192857419933,-0.0982142700603818,0.258185425559374,-0.109007576412944,-0.141390580284572,-0.0992615389957022,0.505336762650773,0.0294559774490955,0.0781898664690396,0.291738402273872,0.249814464068897,0.0210925197407995,0.209555993309472,0.256889600905734,-0.0401464305522615,-0.164742083237069,0.0972587823772306,0.236517529523369,-0.123876990716142,0.265773558418195,0.00621848412814239,-0.0992615389957022,NA,0.310964330289773,0.140027073795815,0.0915963497314272,0.215002816402135,-0.00419199743278502,0.131263907419607,0.160260773698408,-0.00581467686990107,-0.0184814377671024,-0.0201219277505252,0.128006660493987,0.0487082338858074,0.236450363947963,0.116591878757868,0.026480771370213,-0.0552888407155318,0.140596027989295,-0.00832516133512341,0.136019191724916,-0.0992615389957022,0.00665916550766075,0.127812527935771,-0.0992845186102191,0.149857052998939,0.185693789527025,0.846910064172738,0.31365748149474,0.384907665945022,-0.00832516133512341,0.270374392027424,-0.0992615389957022,-0.030709029501256,0.365472207518347,0.347866336592244,0.174470679471425,0.216806298342931,1,NA,0.381460075736189
"bitrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"average_time",0.328381752907139,0.0434137074360942,0.265194341675409,0.370327675938153,0.271470196833428,0.10304861269842,0.109350748773934,-0.218958330344062,0.179345449842554,0.255838416282994,0.132575545222099,0.0742537592966833,0.242786397331794,0.118157844405464,-0.129598239225532,0.0360949808781785,0.0711847164297521,0.360935437012512,-0.0751575084193683,-0.00730625880197705,0.120581676926037,-0.00103595142717235,-0.0539826192221629,-0.0319797210610387,-0.189381587499812,-0.174377686693748,0.0108113643743798,-0.0672963883987948,-0.179836273717205,-0.0552308715793233,0.132601795106892,-0.197070440429514,-0.0407417603607762,NA,-0.00800414412404012,-0.0156878614319611,0.498907314760967,0.0143229121674921,-0.0260817281824764,-0.0326588859390077,-0.0670288154522053,0.0675918111359011,-0.0244863332128606,-0.0890958944868331,0.190115775479341,-0.010736242695725,0.155775290332142,0.414518158309441,-0.0583758976001049,0.203141306569664,0.188310152825994,0.0412077920198161,-0.0254556778765783,0.0711847164297521,-0.0693606910182254,-0.0405756218415859,-0.0878521581023337,0.160410335073094,0.0712029713347295,0.224162246946234,0.181705985929425,0.247554150852155,-0.0826499335656416,0.105829123028319,-0.0935801478811779,0.22282108605265,0.232767155097814,0.419467829312221,0.591869274254427,0.48088515619819,0.381460075736189,NA,1
